00:00:00,D31,MP30,00:00:27,"(16.413526360203182, 48.17914110644286)","(16.35593060672859, 48.21233619845629)",2,,,,,,
00:00:00,D32,MP30,00:00:29,"(16.35554049627631, 48.20092057908276)","(16.31705075, 48.2017202)",2,,,,,,
00:00:00,D33,MP20,00:00:30,"(16.41203016786417, 48.26124929704659)","(16.37889074907981, 48.16265693000347)",3,,,,,,
00:00:00,D34,MP30,00:00:30,"(16.339584352808064, 48.19404375250662)","(16.35115028101289, 48.19073358216025)",2,,,,,,
00:00:00,D35,MP20,00:00:31,"(16.339584352808064, 48.19404375250662)","(16.36303365443644, 48.19687176373401)",2,,,,,,
00:00:00,D36,MP20,00:00:31,"(16.3486476, 48.19361115)","(16.42305382861865, 48.169773286136575)",2,,,,,,
00:00:00,D37,MP20,00:00:33,"(16.314279706179487, 48.17037215173539)","(16.299743244596563, 48.215473611891056)",1,,,,,,
00:00:00,D38,MP30,00:00:33,"(16.37355976850596, 48.21366688926746)","(16.313577985626367, 48.1605199456319)",2,,,,,,
00:00:00,D39,MP30,00:00:33,"(16.463963653538702, 48.21890574451845)","(16.3610012, 48.211621300000004)",2,,,,,,
00:00:00,D40,MP30,00:00:34,"(16.350781067885222, 48.18216931807092)","(16.369278064410242, 48.201700402866905)",3,,,,,,
00:00:00,D41,MP20,00:00:36,"(16.36952480866854, 48.150087935791355)","(16.420998422680054, 48.248703337767395)",3,,,,,,
00:00:00,D42,MP30,00:00:39,"(16.33979576775175, 48.241170048341935)","(16.317646772094133, 48.19248583276804)",3,,,,,,
00:00:00,D43,MP20,00:00:39,"(16.445224127639065, 48.225466210713805)","(16.355054712820028, 48.18464029210933)",3,,,,,,
00:00:00,D44,MP20,00:00:39,"(16.34997162299478, 48.20801610132155)","(16.35608723561059, 48.217725179529324)",1,,,,,,
00:00:00,D45,MP30,00:00:40,"(16.40088648403269, 48.200411603186694)","(16.3406284, 48.19052725)",1,,,,,,
00:00:00,D46,MP20,00:00:40,"(16.413526360203182, 48.17914110644286)","(16.350651907614022, 48.21774276134827)",1,,,,,,
00:00:00,D47,MP20,00:00:41,"(16.427357502497063, 48.23742284460008)","(16.342888252936863, 48.2091265210039)",1,,,,,,
00:00:00,D48,MP20,00:00:42,"(16.3415925234949, 48.16944695431934)","(16.36667760191918, 48.18904263586676)",3,,,,,,
00:00:00,D49,MP20,00:00:42,"(16.364844211152324, 48.18319919234158)","(16.3437312, 48.1803466)",3,,,,,,
00:00:00,D50,MP20,00:00:42,"(16.308067327166, 48.19977161869215)","(16.363986392756942, 48.203109157765645)",1,,,,,,
00:00:00,D51,MP20,00:00:44,"(16.338067680148182, 48.19799827589352)","(16.34870174955204, 48.21136956869426)",2,,,,,,
00:00:00,D52,MP30,00:00:45,"(16.410857130790905, 48.201209248588086)","(16.388035670678626, 48.192288593649586)",1,,,,,,
00:00:00,D53,MP30,00:00:45,"(16.32795623720928, 48.20977550446687)","(16.378026205391585, 48.24739433748897)",1,,,,,,
00:00:00,D54,MP30,00:00:45,"(16.276472932126236, 48.16796498732797)","(16.34594733177895, 48.18564752912303)",1,,,,,,
00:00:00,D55,MP30,00:00:46,"(16.405995046134706, 48.203033352683654)","(16.33079195, 48.2016483)",3,,,,,,
00:00:00,D56,MP20,00:00:47,"(16.309232547737825, 48.21903908507992)","(16.29040391767568, 48.21557886591335)",1,,,,,,
00:00:00,D57,MP20,00:00:47,"(16.308409955646788, 48.25227837428879)","(16.33236228068307, 48.26366802852738)",2,,,,,,
00:00:00,D58,MP20,00:00:47,"(16.28807300783087, 48.25071765463373)","(16.3673396335475, 48.18536219486841)",2,,,,,,
00:00:00,D59,MP30,00:00:48,"(16.342064142154214, 48.25720747825167)","(16.3790569, 48.20610535)",1,,,,,,
00:00:00,D60,MP30,00:00:49,"(16.414396141211782, 48.182540249606575)","(16.427609345490204, 48.208139804438275)",3,,,,,,
00:00:00,D61,MP30,00:00:50,"(16.364844211152324, 48.18319919234158)","(16.35054195, 48.18763415)",2,,,,,,
00:00:00,D62,MP30,00:00:50,"(16.41293016786417, 48.26124929704659)","(16.323778964122727, 48.18881292863089)",3,,,,,,
00:00:00,D63,MP20,00:00:51,"(16.31440561715356, 48.17529824805118)","(16.364992770112178, 48.22355864168332)",3,,,,,,
00:00:00,D64,MP20,00:00:54,"(16.299428963027783, 48.16570734367446)","(16.31058625, 48.22336445)",3,,,,,,
00:00:00,D65,MP20,00:00:54,"(16.427357502497063, 48.23742284460008)","(16.37723048680226, 48.25185231945709)",1,,,,,,
00:00:00,D66,MP30,00:00:54,"(16.309571768365693, 48.218618576206474)","(16.38265045739651, 48.20941826678079)",1,,,,,,
00:00:00,D67,MP30,00:00:58,"(16.28167035144057, 48.2219250912108)","(16.27783019789362, 48.238164372342645)",2,,,,,,
00:00:00,D68,MP20,00:00:58,"(16.367327571152742, 48.21360357136131)","(16.33219879429235, 48.257379589933194)",3,,,,,,
00:00:00,D69,MP30,00:00:58,"(16.35806226244813, 48.20988568331993)","(16.287305151158485, 48.23805863066032)",3,,,,,,
00:00:00,D70,MP30,00:01:00,"(16.364844211152324, 48.18319919234158)","(16.360781876252922, 48.26956281287314)",1,,,,,,
00:00:00,D71,MP20,00:01:00,"(16.41203016786417, 48.26124929704659)","(16.37723048680226, 48.25185231945709)",3,,,,,,
00:00:00,D72,MP30,00:01:01,"(16.34980497527009, 48.18114628366276)","(16.36684234333776, 48.194777885991165)",3,,,,,,
00:00:00,D73,MP30,00:01:01,"(16.41637731311046, 48.148573072318314)","(16.41153787565967, 48.248819920248586)",3,,,,,,
00:00:00,D74,MP30,00:01:02,"(16.30930995564679, 48.25227837428879)","(16.30952055454922, 48.23578371059724)",2,,,,,,
00:00:00,D75,MP30,00:01:02,"(16.364844211152324, 48.18319919234158)","(16.37454208631934, 48.18874249285169)",3,,,,,,
00:00:00,D76,MP30,00:01:02,"(16.350725778916818, 48.17532307086817)","(16.356386567957642, 48.22023554218491)",2,,,,,,
00:00:00,D77,MP20,00:01:03,"(16.37945726914412, 48.181576494571374)","(16.369349930906797, 48.20549745743026)",3,,,,,,
00:00:00,D78,MP20,00:01:04,"(16.388817686346506, 48.162493814514974)","(16.444596166126814, 48.21914511448077)",1,,,,,,
00:00:00,D79,MP30,00:01:05,"(16.344888499385327, 48.208854809396776)","(16.31737070063174, 48.197057421047276)",2,,,,,,
00:00:00,D80,MP20,00:01:06,"(16.27298229498073, 48.19627260215861)","(16.291386391747743, 48.2492444804486)",1,,,,,,
00:00:00,D81,MP30,00:01:07,"(16.26063903828982, 48.206791604067334)","(16.321714496658426, 48.1843765010235)",3,,,,,,
00:00:00,D82,MP30,00:01:08,"(16.445046166126815, 48.21914511448077)","(16.340666055824475, 48.19801845240922)",1,,,,,,
00:00:00,D83,MP20,00:01:08,"(16.27298229498073, 48.19627260215861)","(16.33719915, 48.18031655)",1,,,,,,
00:00:00,D84,MP30,00:01:10,"(16.454863253261127, 48.231667950812444)","(16.30952055454922, 48.23578371059724)",1,,,,,,
00:00:00,D85,MP30,00:01:15,"(16.344133291828985, 48.20036842448626)","(16.44185664535423, 48.169207575190335)",2,,,,,,
00:00:00,D86,MP20,00:01:15,"(16.272532294980728, 48.19627260215861)","(16.321067396761137, 48.165361616917764)",2,,,,,,
00:00:00,D87,MP30,00:01:16,"(16.337976532356713, 48.19263114077465)","(16.360005546013475, 48.20674529420971)",2,,,,,,
00:00:00,D88,MP30,00:01:16,"(16.39289498944498, 48.24273209956538)","(16.322689713919694, 48.15066208007585)",3,,,,,,
00:00:00,D89,MP20,00:01:17,"(16.348412, 48.21079445)","(16.3587609693725, 48.214334936321116)",2,,,,,,
00:00:00,D90,MP20,00:01:17,"(16.342064142154214, 48.25720747825167)","(16.351388749999998, 48.23740395)",3,,,,,,
00:00:00,D91,MP30,00:01:17,"(16.35598392143037, 48.203500319537426)","(16.304052875335117, 48.157432434605674)",2,,,,,,
00:00:00,D92,MP30,00:01:17,"(16.454863253261127, 48.231667950812444)","(16.359703417911913, 48.20023225744084)",1,,,,,,
00:00:00,D93,MP20,00:01:22,"(16.41248016786417, 48.26124929704659)","(16.344100304158786, 48.20279105971936)",2,,,,,,
00:00:00,D94,MP30,00:01:22,"(16.395494878327018, 48.185375494481754)","(16.37266195133584, 48.20634985677057)",1,,,,,,
00:00:00,D95,MP30,00:01:22,"(16.351529032585752, 48.2032258967411)","(16.338015606548975, 48.19810831813645)",1,,,,,,
00:00:00,D96,MP30,00:01:24,"(16.313632054513196, 48.257786216724696)","(16.351539944980406, 48.205818190698906)",2,,,,,,
00:00:00,D97,MP30,00:01:25,"(16.345015149966525, 48.20355447072905)","(16.414836947996214, 48.19202041213584)",2,,,,,,
00:00:00,D98,MP30,00:01:26,"(16.373108518242073, 48.20983072374171)","(16.349007897514852, 48.19287000177065)",2,,,,,,
00:00:00,D99,MP30,00:01:27,"(16.341707356955773, 48.14417772930196)","(16.360281029277054, 48.250697714782945)",2,,,,,,
00:00:00,D100,MP30,00:01:32,"(16.33848860385958, 48.19352985186349)","(16.26982426998761, 48.213023071238815)",2,,,,,,
00:00:00,D101,MP30,00:01:32,"(16.379170741416193, 48.15631577810933)","(16.343514868101483, 48.18528623061244)",3,,,,,,
00:00:00,D102,MP20,00:01:32,"(16.331159741186045, 48.15037738126956)","(16.306340227463437, 48.16553001334511)",1,,,,,,
00:00:00,D103,MP20,00:01:33,"(16.33979576775175, 48.241170048341935)","(16.38027574134798, 48.187967204827274)",2,,,,,,
00:00:00,D104,MP30,00:01:33,"(16.36404232973338, 48.20059507484545)","(16.313019350889984, 48.251435149328145)",2,,,,,,
00:00:00,D105,MP20,00:01:34,"(16.39545201681516, 48.22945171469824)","(16.38591308680887, 48.2311979809603)",3,,,,,,
00:00:00,D106,MP30,00:01:34,"(16.34069576775175, 48.241170048341935)","(16.31705075, 48.2017202)",2,,,,,,
00:00:00,D107,MP30,00:01:35,"(16.308409955646788, 48.25227837428879)","(16.385128745625092, 48.24638389013789)",3,,,,,,
00:00:00,D108,MP30,00:01:36,"(16.402873001740904, 48.26157295387504)","(16.313182054513195, 48.257786216724696)",1,,,,,,
00:00:00,D109,MP20,00:01:37,"(16.353835402700557, 48.223359241653704)","(16.341778782395117, 48.263495892875554)",3,,,,,,
00:00:00,D110,MP30,00:01:38,"(16.33979576775175, 48.241170048341935)","(16.341352896994362, 48.20679005177573)",1,,,,,,
00:00:00,D111,MP30,00:01:39,"(16.34899789193102, 48.2132470728733)","(16.359469472889156, 48.181727788636444)",1,,,,,,
00:00:00,D112,MP20,00:01:40,"(16.379396747763607, 48.209258068126005)","(16.313829706179487, 48.17037215173539)",3,,,,,,
00:00:00,D113,MP30,00:01:40,"(16.427807502497064, 48.23742284460008)","(16.422803462222152, 48.19127478278255)",3,,,,,,
00:00:00,D114,MP30,00:01:41,"(16.35060046256418, 48.217212926410255)","(16.30373274030812, 48.14480186667115)",1,,,,,,
00:00:00,D115,MP20,00:01:42,"(16.358508058251136, 48.207319529826705)","(16.342888252936863, 48.2091265210039)",1,,,,,,
00:00:00,D116,MP30,00:01:43,"(16.361816116873847, 48.205098442078594)","(16.354979003543566, 48.1910655539688)",2,,,,,,
00:00:00,D117,MP30,00:01:43,"(16.44230664535423, 48.169207575190335)","(16.367307553682522, 48.21594784184854)",3,,,,,,
00:00:00,D118,MP20,00:01:43,"(16.27943821470807, 48.200246351345754)","(16.3519844, 48.21266885)",3,,,,,,
00:00:00,D119,MP20,00:01:43,"(16.43330464260785, 48.182040980006086)","(16.35537807663283, 48.22920034564528)",1,,,,,,
00:00:00,D120,MP30,00:01:44,"(16.341570560302372, 48.23834219037507)","(16.388035670678626, 48.192288593649586)",1,,,,,,
00:00:00,D121,MP20,00:01:47,"(16.34069576775175, 48.241170048341935)","(16.388054699999998, 48.1699115)",3,,,,,,
00:00:00,D122,MP30,00:01:47,"(16.371230394117248, 48.20025413676132)","(16.3882063, 48.206085099999996)",2,,,,,,
00:00:00,D123,MP30,00:01:47,"(16.398042400324165, 48.1557459901906)","(16.388054699999998, 48.1699115)",2,,,,,,
00:00:00,D124,MP20,00:01:47,"(16.27011756375143, 48.2066872640307)","(16.291228148894664, 48.24296140488587)",1,,,,,,
00:00:00,D125,MP20,00:01:48,"(16.360552970543605, 48.17543602093284)","(16.33236228068307, 48.26366802852738)",1,,,,,,
00:00:00,D126,MP30,00:01:48,"(16.350725778916818, 48.17532307086817)","(16.405903212426875, 48.22374548977571)",3,,,,,,
00:00:00,D127,MP20,00:01:48,"(16.298232555358997, 48.193698060129506)","(16.441872294384144, 48.197355133457705)",3,,,,,,
00:00:00,D128,MP20,00:01:48,"(16.41203016786417, 48.26124929704659)","(16.39887269748096, 48.183058146265665)",2,,,,,,
00:00:00,D129,MP30,00:01:50,"(16.339584352808064, 48.19404375250662)","(16.35936122114309, 48.198246877624776)",3,,,,,,
00:00:00,D130,MP30,00:01:50,"(16.349823975879037, 48.18057449564003)","(16.328303677892254, 48.160350635119684)",3,,,,,,
00:00:00,D131,MP30,00:01:51,"(16.339134716755876, 48.19325944851234)","(16.32242130036725, 48.18047020458476)",2,,,,,,
00:00:00,D132,MP30,00:01:51,"(16.25815495778531, 48.193510721068336)","(16.3790569, 48.20610535)",2,,,,,,
00:00:00,D133,MP30,00:01:52,"(16.393495254415384, 48.17913276888713)","(16.313703829007608, 48.16544605092897)",1,,,,,,
00:00:00,D134,MP30,00:01:52,"(16.373464536979355, 48.205497908173434)","(16.341449558408257, 48.250919056293604)",1,,,,,,
00:00:00,D135,MP30,00:01:53,"(16.35938446620988, 48.18242067948483)","(16.41153787565967, 48.248819920248586)",1,,,,,,
00:00:00,D136,MP20,00:01:53,"(16.41248016786417, 48.26124929704659)","(16.269510911651476, 48.20035144942157)",3,,,,,,
00:00:00,D137,MP30,00:01:55,"(16.350782473491428, 48.229448694264825)","(16.367474461624163, 48.201662769554204)",3,,,,,,
00:00:00,D138,MP30,00:01:56,"(16.35060046256418, 48.217212926410255)","(16.36667760191918, 48.18904263586676)",1,,,,,,
00:00:00,D139,MP30,00:01:57,"(16.343632976772177, 48.17971376356428)","(16.383329249309586, 48.25558986455013)",2,,,,,,
00:00:00,D140,MP30,00:01:58,"(16.296910076864968, 48.22529310188141)","(16.36367715, 48.2118232)",2,,,,,,
00:00:00,D141,MP20,00:01:58,"(16.321796338575357, 48.17516338937017)","(16.341257356955772, 48.14417772930196)",3,,,,,,
00:00:00,D142,MP30,00:01:59,"(16.339134716755876, 48.19325944851234)","(16.321067396761137, 48.165361616917764)",2,,,,,,
00:00:00,D143,MP30,00:01:59,"(16.35644408975042, 48.206168913978395)","(16.32522898863352, 48.201433351486784)",3,,,,,,
00:00:00,D144,MP30,00:01:59,"(16.405995046134706, 48.203033352683654)","(16.383329249309586, 48.25558986455013)",2,,,,,,
00:00:00,D145,MP30,00:01:59,"(16.435940986389465, 48.23190586983538)","(16.44185664535423, 48.169207575190335)",3,,,,,,
00:00:00,D146,MP30,00:02:00,"(16.413526360203182, 48.17914110644286)","(16.372873871971457, 48.201789607827415)",3,,,,,,
00:00:00,D147,MP20,00:02:02,"(16.27298229498073, 48.19627260215861)","(16.38768466324298, 48.137178229934776)",1,,,,,,
00:00:00,D148,MP30,00:02:03,"(16.340647094777932, 48.2011060163369)","(16.377867320224958, 48.20274116363519)",2,,,,,,
00:00:00,D149,MP30,00:02:03,"(16.387725, 48.193007550000004)","(16.331609191921977, 48.198509742732185)",3,,,,,,
00:00:00,D150,MP30,00:02:06,"(16.407750104300632, 48.19711329121828)","(16.37498069480947, 48.19814474958669)",2,,,,,,
00:00:00,D151,MP30,00:02:07,"(16.39373940258062, 48.18754181910021)","(16.306215088730283, 48.1606038936196)",1,,,,,,
00:00:00,D152,MP20,00:02:08,"(16.30885995564679, 48.25227837428879)","(16.368799651840522, 48.23603995967726)",3,,,,,,
00:00:00,D153,MP20,00:02:09,"(16.37507775, 48.22102195)","(16.35891963795403, 48.233209173730714)",3,,,,,,
00:00:00,D154,MP30,00:02:09,"(16.454146875148506, 48.20638365617695)","(16.377867320224958, 48.20274116363519)",1,,,,,,
00:00:00,D155,MP20,00:02:09,"(16.350996575574616, 48.14388105971939)","(16.281064537332718, 48.21568336146198)",3,,,,,,
00:00:00,D156,MP20,00:02:10,"(16.393329421079546, 48.235543174536936)","(16.41377213010611, 48.17621513595687)",2,,,,,,
00:00:00,D157,MP30,00:02:10,"(16.278437930414142, 48.244493911387394)","(16.381133801412542, 48.20141676297598)",2,,,,,,
00:00:00,D158,MP20,00:02:11,"(16.37117883976089, 48.18622662996487)","(16.359983, 48.2193999)",2,,,,,,
00:00:00,D159,MP30,00:02:11,"(16.33070527213087, 48.18828913887636)","(16.34470647147948, 48.191484067742195)",1,,,,,,
00:00:00,D160,MP30,00:02:12,"(16.427807502497064, 48.23742284460008)","(16.41466182593075, 48.217341736061286)",2,,,,,,
00:00:00,D161,MP20,00:02:13,"(16.360095378824692, 48.22192358943518)","(16.352345310191645, 48.20423698642295)",3,,,,,,
00:00:00,D162,MP30,00:02:14,"(16.33848860385958, 48.19352985186349)","(16.4326801549468, 48.17578215063329)",2,,,,,,
00:00:00,D163,MP30,00:02:15,"(16.349823975879037, 48.18057449564003)","(16.382795361586528, 48.21106671269176)",1,,,,,,
00:00:00,D164,MP30,00:02:15,"(16.27298229498073, 48.19627260215861)","(16.374589226274946, 48.19392514704152)",3,,,,,,
00:00:00,D165,MP30,00:02:15,"(16.337141510106957, 48.22959159719949)","(16.34470647147948, 48.191484067742195)",2,,,,,,
00:00:00,D166,MP20,00:02:16,"(16.34024576775175, 48.241170048341935)","(16.347834413617704, 48.189785045090105)",1,,,,,,
00:00:00,D167,MP20,00:02:17,"(16.46360326148312, 48.20626363518708)","(16.35936122114309, 48.198246877624776)",3,,,,,,
00:00:00,D168,MP30,00:02:18,"(16.413594289068236, 48.18814761671652)","(16.393253323716483, 48.17817840121709)",1,,,,,,
00:00:00,D169,MP30,00:02:19,"(16.35075565, 48.22701395)","(16.32826454742017, 48.175144833576205)",2,,,,,,
00:00:00,D170,MP30,00:02:21,"(16.27959603507681, 48.20658214271782)","(16.34859973834942, 48.20652481826061)",2,,,,,,
00:00:00,D171,MP30,00:02:22,"(16.3416422, 48.1931359)","(16.405903212426875, 48.22374548977571)",2,,,,,,
00:00:00,D172,MP20,00:02:23,"(16.332321989784475, 48.244802690759904)","(16.318275231077042, 48.20966253845944)",1,,,,,,
00:00:00,D173,MP20,00:02:24,"(16.37507775, 48.22102195)","(16.32522898863352, 48.201433351486784)",1,,,,,,
00:00:00,D174,MP30,00:02:24,"(16.364844211152324, 48.18319919234158)","(16.350670156816108, 48.18567178347968)",2,,,,,,
00:00:00,D175,MP30,00:02:24,"(16.34900286454788, 48.20319622588883)","(16.460406782489027, 48.18448492437013)",2,,,,,,
00:00:00,D176,MP20,00:02:25,"(16.42342842232911, 48.19759066846225)","(16.420998422680054, 48.248703337767395)",3,,,,,,
00:00:00,D177,MP20,00:02:25,"(16.330709741186045, 48.15037738126956)","(16.358767175423772, 48.23886161253519)",1,,,,,,
00:00:00,D178,MP30,00:02:26,"(16.323306830153975, 48.264028191960364)","(16.37723048680226, 48.25185231945709)",1,,,,,,
00:00:00,D179,MP20,00:02:26,"(16.413526360203182, 48.17914110644286)","(16.359777727894937, 48.188868661762456)",2,,,,,,
00:00:00,D180,MP20,00:02:26,"(16.36750655852915, 48.21196218351627)","(16.43566790597256, 48.238226977268404)",2,,,,,,
00:00:00,D181,MP20,00:02:27,"(16.36586059332184, 48.18161858766823)","(16.322651414902904, 48.17591995852562)",1,,,,,,
00:00:00,D182,MP30,00:02:28,"(16.28807300783087, 48.25071765463373)","(16.378026205391585, 48.24739433748897)",3,,,,,,
00:00:00,D183,MP30,00:02:28,"(16.27298229498073, 48.19627260215861)","(16.37693635430751, 48.207391551401514)",2,,,,,,
00:00:00,D184,MP20,00:02:29,"(16.30885995564679, 48.25227837428879)","(16.367474461624163, 48.201662769554204)",3,,,,,,
00:00:00,D185,MP30,00:02:29,"(16.3675393421998, 48.19974566377702)","(16.30967516038842, 48.241838197470784)",1,,,,,,
00:00:00,D186,MP30,00:02:30,"(16.44486826596253, 48.212824010768664)","(16.291228148894664, 48.24296140488587)",2,,,,,,
00:00:00,D187,MP30,00:02:32,"(16.352480172322107, 48.193352207130154)","(16.31737070063174, 48.197057421047276)",3,,,,,,
00:00:00,D188,MP20,00:02:32,"(16.41293016786417, 48.26124929704659)","(16.397931854964234, 48.16823455388151)",2,,,,,,
00:00:00,D189,MP30,00:02:33,"(16.377680486802262, 48.25185231945709)","(16.44151779444053, 48.184723458431954)",3,,,,,,
00:00:00,D190,MP30,00:02:33,"(16.40036949716922, 48.19604340052984)","(16.388054699999998, 48.1699115)",3,,,,,,
00:00:00,D191,MP30,00:02:33,"(16.35967126629384, 48.20381070887924)","(16.362769537277586, 48.19479347762514)",2,,,,,,
00:00:00,D192,MP20,00:02:33,"(16.36453009973324, 48.21674395057469)","(16.394956099651953, 48.196729842216875)",3,,,,,,
00:00:00,D193,MP20,00:02:34,"(16.379277451078583, 48.202091516062154)","(16.36200020863099, 48.2052303444797)",1,,,,,,
00:00:00,D194,MP30,00:02:35,"(16.32330087790916, 48.15692928801911)","(16.43063524070717, 48.2549045183837)",1,,,,,,
00:00:00,D195,MP30,00:02:35,"(16.39227614884457, 48.15305348714484)","(16.350546575574615, 48.14388105971939)",2,,,,,,
00:00:00,D196,MP30,00:02:37,"(16.30930995564679, 48.25227837428879)","(16.388035670678626, 48.192288593649586)",2,,,,,,
00:00:00,D197,MP30,00:02:38,"(16.427807502497064, 48.23742284460008)","(16.281064537332718, 48.21568336146198)",3,,,,,,
00:00:00,D198,MP30,00:02:39,"(16.313794814542945, 48.264137276658325)","(16.374589226274946, 48.19392514704152)",3,,,,,,
00:00:00,D199,MP20,00:02:40,"(16.309571768365693, 48.218618576206474)","(16.364194094044972, 48.185706512472265)",3,,,,,,
00:00:00,D200,MP30,00:02:41,"(16.3409694, 48.190994950000004)","(16.411711877309674, 48.255138513079736)",3,,,,,,
00:00:00,D201,MP20,00:02:41,"(16.34980497527009, 48.18114628366276)","(16.315567330362867, 48.231407270171715)",2,,,,,,
00:00:00,D202,MP30,00:02:42,"(16.407943134333603, 48.19239972965126)","(16.313490272032265, 48.157276885822135)",1,,,,,,
00:00:00,D203,MP20,00:02:42,"(16.298392656870977, 48.200033811927874)","(16.30952055454922, 48.23578371059724)",2,,,,,,
00:00:00,D204,MP30,00:02:43,"(16.34154402469064, 48.13791055427668)","(16.441872294384144, 48.197355133457705)",3,,,,,,
00:00:00,D205,MP30,00:02:44,"(16.413526360203182, 48.17914110644286)","(16.422803462222152, 48.19127478278255)",1,,,,,,
00:00:00,D206,MP20,00:02:45,"(16.4023544914997, 48.242617098762636)","(16.313344814542944, 48.264137276658325)",3,,,,,,
00:00:00,D207,MP30,00:02:45,"(16.36012628207613, 48.137551239851184)","(16.357698292703084, 48.21210895216113)",2,,,,,,
00:01:45,D208,MP30,00:02:45,"(16.42647976125201, 48.23202366190273)","(16.37092263234443, 48.19775047433158)",4,,,,,,
00:00:00,D209,MP20,00:02:46,"(16.35967126629384, 48.20381070887924)","(16.345015218561127, 48.2010987709126)",1,,,,,,
00:00:00,D210,MP20,00:02:48,"(16.28791405204964, 48.24438814634534)","(16.306093710799676, 48.23151532969972)",3,,,,,,
00:00:00,D211,MP30,00:02:48,"(16.42630406700113, 48.22570252101671)","(16.375773569477616, 48.20536049750384)",1,,,,,,
00:00:00,D212,MP30,00:02:49,"(16.324726714289824, 48.19712558202888)","(16.377535082169175, 48.21749174480856)",2,,,,,,
00:00:00,D213,MP20,00:02:49,"(16.405995046134706, 48.203033352683654)","(16.370817210028818, 48.18569333727253)",1,,,,,,
